RestaurantID,CategoryID,TimeID,PaymentMethod,TransportMode,TotalRevenue,TotalDeliveryTime,NumberOfDeliveries
0,4,591,Satispay,Scooter,142.8,47,15
0,4,292,Cash,Bike,158.5,44,27
1,0,997,Bancomat,Bike,31.2,13,3
3,1,191,Bancomat,Scooter,22.9,11,2
2,1,360,Bancomat,Bike,185.7,49,17
0,4,866,Cash,Bike,156.6,40,18
4,1,814,Credit card,Scooter,165.0,48,23
2,1,647,Bancomat,Car,69.7,18,12
3,1,914,Bancomat,Scooter,14.8,8,2
2,1,372,Credit card,Car,12.6,9,3
2,1,307,Cash,Bike,172.1,58,29
0,4,459,Bancomat,Bike,73.9,28,8
2,1,482,Credit card,Scooter,101.9,30,10
2,1,116,Credit card,Bike,51.3,18,4
2,1,755,Cash,Bike,24.5,11,5
3,1,135,Credit card,Bike,54.5,21,4
2,1,960,Cash,Bike,92.5,35,15
2,1,533,Bancomat,Scooter,32.0,13,2
4,1,742,Bancomat,Scooter,147.6,54,9
3,1,724,Credit card,Bike,163.5,37,10
0,4,340,Credit card,Scooter,93.5,30,11
3,1,992,Credit card,Bike,139.1,48,12
0,4,781,Credit card,Bike,56.4,22,9
0,4,231,Cash,Bike,168.9,59,13
1,0,813,Cash,Scooter,60.5,22,11
2,1,942,Credit card,Bike,77.0,28,13
2,1,717,Cash,Scooter,43.9,13,4
4,1,433,Satispay,Bike,181.4,64,28
1,0,487,Credit card,Bike,167.9,58,13
4,1,78,Credit card,Scooter,188.5,43,14
3,1,193,Credit card,Car,38.1,12,5
1,0,51,Credit card,Scooter,27.1,10,4
2,1,119,Satispay,Scooter,96.5,25,13
3,1,305,Cash,Bike,25.1,10,4
4,1,226,Satispay,Scooter,21.1,12,2
2,1,142,Credit card,Scooter,60.7,25,5
4,1,154,Bancomat,Bike,49.9,19,6
0,4,763,Satispay,Bike,91.0,24,9
2,1,552,Credit card,Bike,124.9,44,20
3,1,268,Bancomat,Scooter,89.2,31,11
0,4,634,Credit card,Bike,14.1,9,1
3,1,793,Credit card,Car,190.2,59,18
3,1,559,Cash,Bike,172.8,48,22
1,0,500,Credit card,Scooter,187.3,59,19
4,1,616,Cash,Car,56.7,21,5
3,1,972,Bancomat,Scooter,167.4,52,18
2,1,324,Bancomat,Bike,35.8,16,4
1,0,245,Credit card,Scooter,53.4,22,8
4,1,822,Bancomat,Bike,114.9,28,18
4,1,547,Credit card,Scooter,89.7,34,9
2,1,110,Credit card,Scooter,94.6,35,12
3,1,14,Credit card,Bike,164.5,38,24
1,0,635,Credit card,Bike,147.3,53,12
0,4,10,Satispay,Scooter,17.3,10,1
0,4,201,Credit card,Car,165.2,46,27
2,1,684,Bancomat,Bike,123.1,43,8
2,1,451,Cash,Scooter,194.9,69,22
2,1,216,Cash,Bike,199.4,48,17
2,1,981,Bancomat,Bike,12.0,7,3
1,0,434,Satispay,Bike,158.9,39,11
2,1,238,Credit card,Scooter,174.8,46,30
4,1,417,Bancomat,Bike,147.9,47,24
0,4,643,Credit card,Scooter,170.2,58,12
3,1,567,Cash,Bike,36.1,12,6
1,0,794,Bancomat,Bike,85.8,33,12
0,4,207,Credit card,Bike,102.7,30,9
2,1,778,Bancomat,Scooter,160.7,48,14
4,1,667,Credit card,Bike,83.6,25,5
3,1,976,Credit card,Bike,22.1,11,3
0,4,737,Bancomat,Scooter,135.5,39,12
0,4,120,Bancomat,Car,123.8,34,10
2,1,890,Cash,Scooter,100.2,25,12
2,1,99,Bancomat,Scooter,125.9,32,16
0,4,601,Bancomat,Bike,186.8,45,29
2,1,481,Cash,Car,90.3,29,12
3,1,664,Bancomat,Bike,121.2,41,15
2,1,633,Credit card,Scooter,77.7,24,8
3,1,761,Cash,Bike,54.6,21,6
1,0,209,Satispay,Bike,60.8,22,4
4,1,567,Bancomat,Bike,144.1,50,25
0,4,389,Bancomat,Scooter,98.5,33,11
0,4,699,Satispay,Scooter,199.9,52,32
3,1,43,Bancomat,Bike,65.8,19,7
2,1,474,Cash,Scooter,63.4,23,5
3,1,645,Credit card,Scooter,180.1,52,27
1,0,613,Bancomat,Bike,132.7,42,12
2,1,809,Cash,Car,30.3,13,4
3,1,945,Bancomat,Bike,26.0,13,2
0,4,973,Cash,Scooter,90.3,24,11
1,0,234,Bancomat,Bike,72.2,21,11
4,1,740,Cash,Bike,135.9,37,7
2,1,954,Credit card,Scooter,53.8,20,6
0,4,217,Bancomat,Bike,116.6,33,19
4,1,301,Credit card,Car,123.1,43,12
2,1,380,Credit card,Scooter,22.8,10,2
0,4,553,Bancomat,Car,172.1,48,18
0,4,633,Credit card,Bike,46.7,15,3
1,0,85,Credit card,Scooter,43.7,16,7
4,1,890,Satispay,Car,36.7,15,2
4,1,672,Satispay,Car,118.6,33,6
4,1,169,Cash,Car,127.7,46,22
1,0,829,Cash,Car,139.3,35,16
3,1,919,Bancomat,Bike,151.6,38,19
3,1,542,Satispay,Scooter,124.9,34,17
2,1,801,Bancomat,Bike,133.3,40,15
2,1,377,Bancomat,Scooter,157.4,55,19
4,1,513,Credit card,Scooter,120.2,35,20
2,1,32,Bancomat,Bike,150.6,54,12
0,4,659,Credit card,Scooter,177.3,40,17
4,1,874,Bancomat,Bike,163.9,43,19
4,1,121,Satispay,Scooter,161.9,55,18
0,4,840,Credit card,Bike,40.7,14,5
3,1,167,Cash,Scooter,57.3,19,5
1,0,741,Credit card,Scooter,75.8,20,10
0,4,255,Credit card,Bike,112.9,41,17
2,1,25,Credit card,Bike,89.1,26,12
1,0,77,Cash,Scooter,168.6,57,21
3,1,927,Cash,Bike,130.5,41,12
3,1,588,Bancomat,Scooter,178.5,61,10
2,1,517,Credit card,Bike,97.5,24,11
0,4,384,Bancomat,Bike,90.4,25,12
0,4,2,Cash,Bike,193.5,46,17
3,1,259,Credit card,Scooter,66.4,20,5
2,1,532,Credit card,Bike,64.1,22,5
1,0,881,Bancomat,Scooter,78.8,24,4
4,1,105,Credit card,Scooter,71.3,26,10
3,1,583,Bancomat,Scooter,151.9,36,26
0,4,293,Credit card,Scooter,136.6,48,12
3,1,464,Credit card,Bike,79.3,27,13
0,4,205,Credit card,Scooter,29.7,14,2
3,1,687,Satispay,Car,60.6,20,7
0,4,294,Credit card,Scooter,91.5,29,5
3,1,812,Cash,Scooter,17.3,9,2
2,1,522,Cash,Bike,137.2,47,19
0,4,827,Credit card,Bike,107.1,38,14
0,4,304,Satispay,Bike,79.4,31,14
2,1,803,Credit card,Bike,31.4,13,6
2,1,947,Bancomat,Scooter,17.7,10,3
3,1,301,Credit card,Scooter,52.8,16,3
3,1,879,Credit card,Scooter,189.1,54,22
0,4,627,Cash,Bike,133.3,32,14
0,4,50,Cash,Bike,18.3,11,3
4,1,369,Bancomat,Scooter,134.7,34,15
2,1,825,Cash,Scooter,93.0,33,7
2,1,938,Credit card,Bike,162.7,47,9
1,0,394,Credit card,Bike,34.3,15,2
1,0,726,Satispay,Scooter,91.5,31,6
2,1,509,Credit card,Bike,162.2,50,23
2,1,113,Credit card,Scooter,156.8,39,20
2,1,219,Credit card,Bike,50.9,16,9
0,4,675,Credit card,Car,158.8,57,18
3,1,975,Credit card,Bike,52.4,15,6
3,1,886,Cash,Scooter,158.3,47,9
1,0,216,Credit card,Bike,131.8,37,16
3,1,754,Credit card,Scooter,67.9,19,6
1,0,994,Credit card,Scooter,137.7,40,13
4,1,81,Credit card,Bike,135.2,38,10
1,0,310,Satispay,Bike,61.9,20,5
4,1,993,Credit card,Scooter,99.4,29,14
0,4,79,Cash,Bike,134.7,46,20
0,4,561,Satispay,Bike,97.6,24,10
2,1,920,Bancomat,Scooter,182.1,46,19
2,1,926,Bancomat,Car,51.6,21,5
1,0,493,Bancomat,Car,16.1,10,2
0,4,466,Cash,Car,46.9,16,3
2,1,525,Cash,Bike,54.5,23,4
1,0,848,Credit card,Car,58.0,24,6
4,1,294,Bancomat,Scooter,156.3,44,9
2,1,258,Credit card,Scooter,94.6,34,16
0,4,335,Bancomat,Scooter,26.8,12,5
4,1,261,Bancomat,Bike,138.7,41,19
1,0,339,Credit card,Bike,131.7,47,11
1,0,331,Credit card,Bike,168.6,42,28
1,0,449,Bancomat,Bike,177.6,61,17
1,0,497,Satispay,Scooter,149.0,43,15
2,1,590,Credit card,Car,170.9,55,26
4,1,134,Bancomat,Car,57.0,24,7
1,0,612,Bancomat,Scooter,139.7,46,11
0,4,581,Credit card,Scooter,108.6,33,15
3,1,767,Bancomat,Scooter,98.7,32,14
1,0,257,Credit card,Bike,149.1,52,24
0,4,202,Bancomat,Bike,65.8,21,4
1,0,998,Credit card,Scooter,193.7,45,16
2,1,113,Bancomat,Scooter,53.8,22,3
3,1,50,Cash,Scooter,184.8,43,18
2,1,314,Credit card,Bike,117.5,34,6
2,1,10,Cash,Car,105.0,31,7
3,1,333,Credit card,Scooter,107.8,26,10
1,0,192,Bancomat,Scooter,117.9,28,8
0,4,326,Credit card,Car,73.4,27,13
2,1,38,Credit card,Bike,141.0,34,17
3,1,487,Cash,Bike,106.6,39,15
4,1,360,Credit card,Scooter,96.5,27,14
1,0,234,Cash,Bike,195.1,63,22
1,0,525,Cash,Bike,139.3,35,23
4,1,629,Credit card,Bike,12.3,7,2
0,4,750,Bancomat,Scooter,35.8,13,6
2,1,685,Cash,Scooter,21.1,11,4
2,1,87,Cash,Scooter,63.3,23,6
1,0,153,Satispay,Scooter,51.0,21,9
1,0,219,Credit card,Scooter,171.8,58,10
3,1,695,Bancomat,Scooter,163.7,49,23
2,1,476,Cash,Bike,20.6,10,4
2,1,766,Credit card,Scooter,37.9,12,6
4,1,494,Bancomat,Scooter,109.2,38,15
2,1,41,Satispay,Bike,52.0,19,4
4,1,583,Bancomat,Scooter,132.7,47,7
0,4,33,Cash,Scooter,113.9,35,7
4,1,407,Credit card,Bike,77.0,21,4
3,1,412,Cash,Bike,32.6,13,5
0,4,730,Credit card,Bike,78.9,27,7
3,1,440,Satispay,Scooter,107.3,29,14
3,1,918,Satispay,Bike,99.6,29,16
3,1,120,Satispay,Scooter,34.8,11,4
4,1,774,Credit card,Scooter,192.3,63,33
3,1,559,Credit card,Scooter,45.6,20,3
4,1,298,Cash,Bike,108.7,28,10
1,0,660,Credit card,Car,181.5,53,27
3,1,3,Credit card,Bike,33.3,14,6
0,4,301,Credit card,Bike,162.8,42,24
4,1,657,Credit card,Bike,100.4,31,10
2,1,749,Credit card,Scooter,155.4,48,19
1,0,393,Bancomat,Scooter,136.7,39,12
1,0,717,Cash,Car,197.3,53,28
2,1,941,Credit card,Bike,161.6,43,20
4,1,809,Credit card,Bike,118.0,35,9
1,0,137,Credit card,Scooter,167.6,47,25
2,1,981,Credit card,Bike,86.2,28,13
4,1,59,Bancomat,Scooter,42.6,13,4
4,1,705,Credit card,Scooter,124.6,43,17
4,1,490,Credit card,Bike,82.4,24,9
1,0,602,Credit card,Bike,40.9,14,4
1,0,603,Cash,Scooter,196.4,53,23
3,1,36,Bancomat,Bike,126.2,31,11
4,1,37,Credit card,Scooter,69.2,25,7
2,1,894,Credit card,Car,63.4,21,6
0,4,56,Bancomat,Bike,143.2,46,19
0,4,390,Satispay,Scooter,52.7,15,5
0,4,596,Bancomat,Scooter,151.3,35,9
4,1,514,Satispay,Bike,37.9,17,5
2,1,940,Credit card,Bike,46.7,20,7
1,0,791,Credit card,Bike,145.1,51,13
3,1,671,Credit card,Bike,114.3,28,18
3,1,4,Bancomat,Scooter,111.2,33,10
1,0,56,Satispay,Scooter,46.3,15,6
4,1,675,Cash,Bike,101.6,25,6
3,1,619,Credit card,Bike,89.6,24,15
4,1,609,Credit card,Bike,139.1,38,16
4,1,747,Credit card,Bike,168.7,52,11
0,4,336,Bancomat,Car,128.1,47,13
0,4,954,Bancomat,Scooter,109.4,40,10
2,1,587,Credit card,Scooter,76.9,22,4
4,1,434,Credit card,Car,199.3,46,26
1,0,217,Satispay,Scooter,167.5,47,21
3,1,47,Credit card,Scooter,186.8,60,22
1,0,940,Credit card,Bike,70.9,28,5
1,0,779,Bancomat,Bike,93.1,23,11
4,1,980,Credit card,Car,187.6,49,15
1,0,253,Credit card,Scooter,66.4,25,11
3,1,161,Satispay,Car,160.4,46,12
4,1,591,Satispay,Scooter,17.6,10,1
2,1,826,Credit card,Car,141.7,46,10
4,1,954,Credit card,Bike,200.0,70,29
2,1,497,Credit card,Bike,123.2,44,10
2,1,659,Bancomat,Scooter,59.0,16,8
3,1,199,Credit card,Bike,157.8,57,20
3,1,811,Credit card,Car,194.5,59,18
4,1,515,Bancomat,Bike,55.7,16,6
4,1,288,Credit card,Bike,125.9,41,7
4,1,30,Credit card,Car,157.9,54,15
4,1,193,Credit card,Scooter,173.6,39,12
4,1,502,Credit card,Scooter,74.9,29,11
2,1,411,Credit card,Bike,103.8,39,7
3,1,214,Bancomat,Bike,48.2,18,3
3,1,834,Satispay,Bike,24.0,12,2
1,0,209,Credit card,Bike,191.9,55,13
3,1,183,Bancomat,Scooter,11.8,8,2
4,1,905,Credit card,Scooter,86.1,24,14
4,1,990,Bancomat,Scooter,44.2,19,6
2,1,162,Satispay,Bike,58.3,24,6
4,1,884,Bancomat,Bike,142.6,43,20
1,0,229,Credit card,Car,178.6,53,11
1,0,325,Cash,Car,132.6,47,8
4,1,385,Bancomat,Bike,44.5,19,8
0,4,763,Cash,Scooter,38.6,12,7
0,4,411,Credit card,Bike,147.2,39,13
4,1,469,Cash,Bike,62.0,19,9
0,4,341,Credit card,Bike,197.9,61,10
4,1,237,Bancomat,Scooter,112.9,35,12
3,1,250,Bancomat,Scooter,180.1,65,12
0,4,986,Bancomat,Car,16.4,10,2
4,1,746,Bancomat,Scooter,198.8,69,18
3,1,250,Satispay,Scooter,127.5,34,15
0,4,901,Credit card,Scooter,198.7,60,28
3,1,355,Satispay,Bike,130.9,36,12
1,0,810,Cash,Bike,59.3,20,8
2,1,626,Credit card,Bike,144.7,40,15
4,1,183,Credit card,Bike,21.1,11,4
3,1,606,Credit card,Bike,153.9,51,22
2,1,514,Credit card,Scooter,62.3,25,11
0,4,816,Bancomat,Bike,129.4,42,20
4,1,859,Cash,Bike,90.8,33,14
4,1,633,Credit card,Bike,117.0,33,15
3,1,842,Credit card,Bike,72.3,29,5
4,1,81,Credit card,Scooter,108.8,40,18
0,4,394,Bancomat,Bike,164.1,57,9
3,1,429,Credit card,Scooter,72.6,21,10
3,1,427,Credit card,Bike,15.1,10,3
1,0,97,Credit card,Scooter,45.9,14,3
2,1,853,Satispay,Bike,153.6,38,18
4,1,928,Bancomat,Car,72.9,23,4
3,1,612,Cash,Car,168.4,49,27
0,4,458,Cash,Scooter,101.4,38,14
2,1,838,Satispay,Bike,62.2,23,7
2,1,460,Satispay,Bike,170.6,59,9
1,0,576,Credit card,Bike,59.8,24,4
2,1,403,Credit card,Scooter,48.3,18,6
2,1,93,Credit card,Car,61.4,21,10
3,1,776,Cash,Bike,140.3,46,24
4,1,710,Satispay,Bike,145.0,48,24
2,1,983,Credit card,Bike,106.6,37,14
1,0,549,Bancomat,Bike,73.0,29,7
1,0,264,Credit card,Scooter,196.2,46,23
3,1,635,Bancomat,Scooter,172.7,41,19
3,1,525,Cash,Bike,113.3,37,16
2,1,149,Cash,Bike,143.4,34,13
1,0,16,Bancomat,Bike,96.9,37,16
4,1,393,Credit card,Scooter,174.5,49,28
3,1,970,Bancomat,Scooter,144.6,51,12
3,1,228,Satispay,Scooter,40.1,13,5
0,4,7,Bancomat,Bike,47.9,18,7
4,1,73,Credit card,Scooter,198.8,45,22
3,1,583,Credit card,Scooter,166.3,58,14
4,1,34,Cash,Scooter,103.5,38,6
1,0,303,Credit card,Scooter,45.2,19,4
4,1,217,Bancomat,Bike,33.4,11,6
0,4,332,Satispay,Scooter,115.5,36,10
1,0,720,Cash,Bike,187.5,63,20
3,1,172,Satispay,Scooter,168.5,43,22
4,1,485,Bancomat,Bike,196.1,52,27
2,1,683,Credit card,Bike,162.1,40,12
3,1,335,Credit card,Bike,19.8,8,3
0,4,49,Credit card,Scooter,124.2,32,12
3,1,205,Bancomat,Scooter,140.7,34,15
4,1,807,Credit card,Scooter,194.0,53,11
4,1,224,Bancomat,Scooter,68.3,21,5
0,4,232,Bancomat,Bike,16.2,9,3
0,4,731,Cash,Scooter,111.6,34,11
0,4,674,Satispay,Bike,163.7,55,14
0,4,440,Credit card,Scooter,175.7,46,14
3,1,961,Satispay,Scooter,147.4,49,18
1,0,462,Satispay,Bike,131.7,47,10
1,0,472,Bancomat,Bike,180.4,52,30
4,1,264,Credit card,Bike,145.7,36,22
0,4,65,Credit card,Car,187.1,50,26
1,0,697,Cash,Bike,122.5,37,19
2,1,152,Bancomat,Car,151.1,49,18
4,1,990,Credit card,Scooter,174.7,57,18
0,4,397,Credit card,Car,29.9,13,4
1,0,640,Credit card,Bike,156.1,42,9
1,0,217,Cash,Bike,123.1,30,19
3,1,708,Bancomat,Scooter,189.2,52,20
0,4,866,Credit card,Scooter,99.7,28,6
3,1,796,Cash,Bike,152.7,43,10
3,1,348,Cash,Scooter,154.9,46,16
2,1,238,Credit card,Car,68.0,19,10
4,1,379,Cash,Bike,34.2,13,3
4,1,295,Credit card,Scooter,80.1,24,12
0,4,891,Credit card,Bike,46.3,15,6
2,1,86,Credit card,Car,94.0,27,5
2,1,356,Cash,Bike,157.7,55,12
4,1,377,Credit card,Bike,131.0,43,14
3,1,327,Bancomat,Bike,29.7,11,3
2,1,905,Credit card,Bike,29.2,13,3
3,1,135,Cash,Bike,152.6,45,9
1,0,538,Satispay,Car,55.7,20,5
4,1,742,Credit card,Bike,34.1,14,4
3,1,674,Credit card,Bike,43.0,15,7
3,1,410,Credit card,Bike,194.6,55,32
4,1,797,Satispay,Bike,164.8,50,13
3,1,294,Credit card,Bike,151.7,48,25
2,1,188,Satispay,Bike,193.3,63,14
2,1,671,Credit card,Scooter,173.8,40,14
3,1,320,Bancomat,Bike,150.5,37,13
3,1,944,Credit card,Bike,196.5,55,18
4,1,529,Satispay,Bike,75.4,22,7
4,1,748,Bancomat,Bike,144.1,35,23
4,1,389,Credit card,Bike,32.6,13,6
3,1,472,Bancomat,Bike,65.4,24,6
4,1,135,Satispay,Scooter,46.3,18,5
2,1,85,Satispay,Scooter,194.0,60,10
3,1,597,Credit card,Bike,124.4,32,10
4,1,703,Bancomat,Bike,50.7,15,6
0,4,210,Credit card,Scooter,35.7,12,4
0,4,862,Cash,Scooter,178.3,42,22
2,1,35,Credit card,Bike,198.3,47,33
4,1,374,Credit card,Bike,189.0,58,32
0,4,949,Credit card,Bike,36.6,14,5
2,1,995,Bancomat,Bike,185.3,64,26
2,1,507,Cash,Car,14.5,9,2
0,4,18,Bancomat,Bike,164.4,40,17
1,0,562,Credit card,Scooter,113.9,40,13
3,1,902,Bancomat,Bike,154.3,41,24
2,1,957,Credit card,Bike,56.0,17,9
0,4,213,Credit card,Scooter,84.9,25,12
4,1,229,Credit card,Bike,63.5,20,6
3,1,751,Cash,Bike,136.9,38,15
4,1,21,Cash,Scooter,171.8,58,12
0,4,400,Credit card,Car,102.9,35,18
2,1,952,Cash,Car,87.3,23,15
2,1,195,Cash,Scooter,185.6,55,16
0,4,900,Credit card,Car,163.6,51,10
3,1,356,Bancomat,Bike,61.4,22,9
3,1,676,Credit card,Scooter,157.1,49,15
2,1,489,Cash,Car,172.3,61,21
0,4,982,Cash,Scooter,90.9,25,11
3,1,122,Cash,Bike,157.8,41,27
2,1,144,Cash,Bike,118.1,29,12
1,0,766,Satispay,Bike,108.6,30,8
4,1,334,Bancomat,Scooter,153.5,46,26
0,4,958,Bancomat,Scooter,79.0,30,9
2,1,850,Cash,Bike,90.5,27,12
4,1,688,Cash,Scooter,183.3,58,23
2,1,175,Credit card,Scooter,156.0,57,13
1,0,66,Cash,Bike,76.9,21,10
4,1,517,Bancomat,Scooter,71.4,23,11
4,1,291,Credit card,Scooter,16.3,10,2
3,1,670,Bancomat,Car,37.0,17,7
3,1,328,Satispay,Car,49.0,20,6
4,1,332,Bancomat,Bike,145.4,43,22
3,1,953,Cash,Bike,51.4,15,5
1,0,422,Satispay,Scooter,163.1,57,22
2,1,103,Credit card,Scooter,10.2,8,1
2,1,759,Cash,Bike,100.5,36,10
4,1,270,Bancomat,Bike,129.0,48,13
3,1,858,Bancomat,Bike,17.7,10,3
1,0,207,Cash,Bike,86.0,27,5
1,0,495,Satispay,Scooter,75.4,21,11
1,0,231,Credit card,Bike,62.9,25,7
2,1,485,Credit card,Bike,132.4,45,19
2,1,452,Cash,Scooter,28.5,14,3
2,1,810,Satispay,Bike,184.6,55,31
3,1,876,Cash,Bike,115.8,37,10
1,0,334,Bancomat,Bike,180.0,64,25
4,1,832,Credit card,Bike,25.6,12,5
1,0,568,Credit card,Scooter,177.2,56,23
0,4,699,Cash,Car,119.2,43,18
4,1,394,Bancomat,Bike,152.0,38,11
2,1,285,Credit card,Bike,124.7,36,18
1,0,177,Credit card,Bike,131.5,43,7
1,0,348,Bancomat,Bike,133.7,43,7
2,1,307,Satispay,Car,181.2,56,30
2,1,289,Credit card,Bike,38.3,17,7
2,1,168,Bancomat,Scooter,69.8,21,4
1,0,780,Bancomat,Bike,199.2,70,16
3,1,534,Cash,Scooter,193.3,61,30
0,4,357,Bancomat,Scooter,108.8,40,9
3,1,471,Credit card,Bike,157.0,57,22
2,1,132,Bancomat,Bike,29.9,13,4
4,1,961,Bancomat,Car,169.0,52,26
4,1,915,Cash,Scooter,15.0,8,2
2,1,841,Cash,Car,200.0,62,17
3,1,496,Cash,Bike,149.7,52,19
0,4,614,Credit card,Bike,90.1,32,13
1,0,419,Cash,Car,17.3,10,1
3,1,197,Credit card,Bike,16.8,10,2
0,4,781,Credit card,Scooter,104.5,35,15
0,4,979,Satispay,Scooter,194.0,65,31
3,1,298,Credit card,Scooter,97.5,25,10
0,4,585,Cash,Scooter,173.9,45,9
3,1,940,Cash,Bike,17.9,9,3
0,4,633,Bancomat,Scooter,110.8,27,19
0,4,460,Cash,Bike,91.5,27,8
2,1,211,Credit card,Scooter,85.8,32,10
4,1,621,Credit card,Scooter,80.8,31,11
2,1,985,Credit card,Scooter,139.7,40,13
2,1,783,Bancomat,Scooter,124.0,44,15
4,1,887,Credit card,Scooter,102.7,39,18
2,1,66,Credit card,Bike,137.9,37,11
3,1,163,Credit card,Bike,46.7,15,3
1,0,841,Credit card,Scooter,138.7,45,19
4,1,626,Satispay,Bike,148.1,47,10
4,1,262,Cash,Scooter,48.2,17,6
4,1,352,Bancomat,Bike,196.9,56,13
1,0,941,Credit card,Scooter,70.1,26,8
4,1,41,Satispay,Car,149.2,54,13
4,1,767,Credit card,Bike,139.0,43,18
4,1,684,Bancomat,Scooter,29.2,13,5
3,1,335,Credit card,Car,18.2,9,4
4,1,979,Credit card,Scooter,141.6,39,9
1,0,392,Credit card,Scooter,46.1,17,3
2,1,827,Satispay,Bike,12.9,7,2
3,1,256,Credit card,Scooter,125.7,43,17
3,1,924,Satispay,Scooter,53.4,20,6
4,1,129,Cash,Scooter,12.5,9,2
4,1,548,Cash,Car,134.2,48,17
3,1,972,Cash,Scooter,66.4,18,4
4,1,97,Cash,Car,136.4,41,20
1,0,426,Bancomat,Bike,28.9,11,5
3,1,77,Cash,Scooter,93.8,26,16
0,4,708,Credit card,Scooter,59.8,24,9
2,1,949,Cash,Bike,135.8,38,16
2,1,349,Satispay,Bike,138.2,45,9
2,1,772,Bancomat,Bike,47.0,20,7
0,4,136,Cash,Bike,77.1,27,9
3,1,116,Credit card,Bike,136.0,40,20
3,1,100,Credit card,Car,150.7,48,25
3,1,44,Satispay,Scooter,69.7,22,9
0,4,942,Cash,Scooter,42.4,17,4
4,1,538,Credit card,Scooter,156.6,55,23
1,0,828,Credit card,Scooter,156.1,36,19
0,4,417,Credit card,Bike,160.3,43,15
4,1,141,Bancomat,Bike,78.9,20,14
4,1,356,Credit card,Scooter,137.3,46,16
0,4,655,Cash,Car,136.1,43,16
0,4,855,Bancomat,Scooter,51.9,22,6
3,1,67,Satispay,Scooter,64.1,17,9
0,4,256,Bancomat,Bike,198.8,67,27
3,1,167,Credit card,Scooter,94.3,31,11
2,1,855,Credit card,Bike,146.8,40,13
2,1,599,Bancomat,Scooter,10.2,7,2
4,1,493,Cash,Car,82.9,21,10
4,1,555,Bancomat,Bike,90.7,23,10
2,1,437,Bancomat,Scooter,129.6,39,22
3,1,990,Credit card,Bike,118.4,40,13
4,1,902,Cash,Bike,167.8,39,22
4,1,592,Credit card,Scooter,67.4,27,4
2,1,11,Credit card,Car,64.6,20,7
4,1,791,Cash,Scooter,19.2,8,4
0,4,720,Bancomat,Scooter,48.7,20,5
2,1,503,Credit card,Scooter,70.2,24,12
2,1,520,Credit card,Scooter,158.6,40,24
0,4,979,Cash,Car,70.0,23,4
3,1,431,Credit card,Car,83.0,30,8
4,1,450,Bancomat,Scooter,71.0,21,4
2,1,297,Cash,Scooter,158.0,45,27
2,1,358,Bancomat,Bike,87.1,23,5
1,0,53,Cash,Scooter,83.1,24,5
3,1,667,Credit card,Scooter,146.4,48,20
4,1,450,Bancomat,Bike,147.1,38,8
2,1,798,Satispay,Scooter,79.3,31,13
2,1,124,Credit card,Bike,85.2,22,11
1,0,539,Cash,Bike,52.9,17,3
1,0,851,Bancomat,Bike,163.6,39,17
4,1,665,Satispay,Scooter,104.0,33,17
4,1,14,Bancomat,Car,172.0,48,14
4,1,593,Cash,Bike,86.0,25,10
3,1,82,Cash,Car,105.6,33,15
4,1,651,Credit card,Scooter,157.2,42,19
3,1,425,Cash,Scooter,50.8,15,7
3,1,483,Credit card,Scooter,65.6,23,5
0,4,932,Satispay,Bike,156.0,48,8
3,1,30,Satispay,Scooter,40.7,17,7
4,1,203,Credit card,Bike,85.8,30,15
0,4,605,Cash,Bike,151.4,53,15
2,1,46,Credit card,Bike,64.3,21,8
3,1,102,Cash,Bike,144.3,49,17
1,0,362,Cash,Car,114.2,30,12
0,4,999,Credit card,Bike,83.5,26,13
1,0,794,Cash,Car,31.9,13,6
0,4,178,Credit card,Car,139.6,46,18
1,0,777,Credit card,Scooter,149.9,34,11
4,1,677,Cash,Scooter,135.9,37,10
4,1,512,Credit card,Bike,184.0,46,22
4,1,649,Cash,Scooter,129.0,45,18
4,1,201,Cash,Bike,112.8,36,9
0,4,198,Credit card,Bike,16.6,9,3
2,1,794,Credit card,Bike,47.8,19,3
2,1,333,Credit card,Bike,151.6,55,21
2,1,946,Bancomat,Scooter,169.2,53,12
2,1,89,Credit card,Bike,170.3,61,21
3,1,647,Credit card,Scooter,41.2,16,5
0,4,844,Credit card,Bike,140.7,43,16
2,1,949,Credit card,Bike,146.0,43,9
3,1,429,Credit card,Car,61.7,20,4
4,1,229,Credit card,Scooter,104.1,37,16
1,0,105,Credit card,Bike,86.1,22,9
1,0,817,Bancomat,Scooter,158.4,46,10
3,1,831,Credit card,Scooter,116.0,29,12
3,1,184,Cash,Bike,13.8,8,1
0,4,373,Credit card,Bike,15.5,9,1
0,4,719,Bancomat,Bike,160.9,37,13
2,1,30,Cash,Bike,156.4,47,19
3,1,750,Satispay,Scooter,152.6,49,16
4,1,375,Bancomat,Bike,190.6,67,18
0,4,324,Credit card,Bike,75.7,25,5
0,4,523,Cash,Scooter,191.7,57,20
4,1,13,Credit card,Car,57.1,22,7
0,4,73,Credit card,Bike,55.1,20,3
1,0,724,Credit card,Scooter,68.1,21,11
1,0,426,Cash,Scooter,13.2,7,1
0,4,142,Credit card,Bike,157.7,57,17
3,1,425,Bancomat,Car,88.5,30,12
4,1,504,Bancomat,Bike,193.7,45,31
4,1,571,Bancomat,Bike,26.2,12,3
2,1,281,Credit card,Bike,195.9,54,11
0,4,563,Cash,Scooter,10.2,8,2
1,0,706,Satispay,Bike,140.3,36,9
